split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.6582008261087392,0.6154487338916493,0.43549859490755316,11.962397415651749,0.5970064780286954,0.7029284561143501
test,0.6578273451463451,0.6158656663115705,0.4404261791765977,12.119496379121598,0.5979908297685632,0.7024373621649012
