split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.4066083374307844,0.3683855631486085,0.33330013234441613,23.78503121705267,0.4231200407604732,0.4378471544760593
test,0.410372944388835,0.37286578175216284,0.3403557128920767,24.310545367169475,0.4278519470055076,0.44170221884695315
