split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.5858448028050234,0.49557984688406714,0.41868973177492774,9.291544313635285,0.5322175666778831,0.586076533776968
test,0.5812887996074408,0.49013663817595743,0.40922572349914443,9.30186310654077,0.5300128703999331,0.5793044549908185
