split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.5887849664031896,0.5015037158629368,0.4241861520385222,9.60894192094718,0.576580747362022,0.580588620599597
test,0.5874569480261108,0.4996913026367747,0.41864660853006125,9.532704850272909,0.5774222507115916,0.5800131457281295
