split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.40577507205704555,0.35881327558122506,0.3289323626279883,23.78349433355438,0.3563892729912148,0.4275989223917696
test,0.4089977734773538,0.3657982561018203,0.33512151733703804,24.188377286642645,0.36353057253336524,0.43270138916968404
