split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.3979639496824472,0.3458792715450243,0.3188007797990728,24.869224656942208,0.37696947211841386,0.4115534713897971
test,0.40113823007929056,0.35066387470488397,0.32331391150826394,25.361426506388298,0.38254063666843824,0.4151793340951152
