split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.4581081567763443,0.3896615547189988,0.3636820925843605,23.143551525317736,0.4480976710446989,0.467493485559451
test,0.46245244041713557,0.3985685858325176,0.37300720101712587,23.675592761719958,0.45569670265379,0.4736678509260025
