split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.6053134408264232,0.5197627601414954,0.4451878101444436,8.99484829176649,0.4369422270834542,0.6087270118395054
test,0.6025428502156235,0.5153455509883622,0.43651352228721096,8.961360001333,0.4343292356048767,0.6040691598563512
