split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.6212234031896608,0.5400570390090451,0.4671807555309059,8.620079629875999,0.533578946888778,0.6426040517641671
test,0.6141004329850129,0.5309485198156327,0.45414957831008596,8.653068893346024,0.5290341329076648,0.6356277913374673
