split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.6048908084469722,0.5135313461493578,0.45089497043907806,9.151493608495386,0.42903567851085733,0.5913362737900528
test,0.6041990369438451,0.5128256658873894,0.4457388785022146,9.050664553197146,0.42956264425506446,0.5891740221577031
