split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.3699819302376932,0.32085533081246964,0.2904911045228288,25.10424733519043,0.3753928781087846,0.38258473440347857
test,0.3760185896759735,0.32845929567901755,0.29742873713060236,25.65183785615353,0.3818617144625308,0.3896893572213649
