split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.3942827931119953,0.343350027228349,0.31474192067102014,24.63664568956477,0.33105988633731703,0.40451289489726694
test,0.398492532967849,0.34876709087470315,0.32009286258403663,25.06468423932789,0.33767703243929764,0.40975853643555066
