split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.5851377715129632,0.4958230641077762,0.4171906685292564,9.171278449695558,0.5379368067576005,0.5790899107190257
test,0.5807827674108681,0.4916741559279457,0.409686865464982,9.14517333938593,0.5362081603101295,0.5733512875987259
