split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.42134669682536696,0.37594753191884916,0.34674745759126335,23.32435255733862,0.4174782129283995,0.4476384949391844
test,0.4248958854952108,0.38107501217369033,0.3519901943379407,23.904389683545045,0.42334797626112775,0.4521478786054542
