split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.6748255303179617,0.6309748182203363,0.4608127247039839,11.404334913383119,0.6673964321360824,0.7271108271107056
test,0.6754357471492517,0.6325583551948006,0.4666951832296867,11.460173137305368,0.668872746930786,0.728483016274732
