split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.6196236892313172,0.536350004410791,0.46266089150723205,8.742655378393344,0.457385748070811,0.6264484707220723
test,0.6161027236786647,0.5321124546598938,0.4523759590024916,8.72254414466623,0.45640171581133204,0.6240853790268504
