split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.674059237757583,0.6345433060780077,0.48252286508687176,11.960098406400222,0.6351136314657604,0.7208294647433078
test,0.6738142711879028,0.634588833745728,0.4839097768008675,12.034004196236461,0.6382991625085828,0.7219742758527328
