split,fmax,fmax_star,wfmax,smin,auprc,iauprc
val,0.6413172706182421,0.5970468694378077,0.4083606276914939,12.344490597223485,0.6821334708006784,0.6771697842879468
test,0.6398824873863479,0.5955244456035574,0.40952901375083534,12.51073101899437,0.6805290646303613,0.675952647496697
